"","�..Player","Nation","Pos","Squad","Age","Born","X90s","Gls","Standard.Sh","Standard.SoT","Standard.SoT.","Standard.Sh.90","Standard.SoT.90","Standard.G.Sh","Standard.G.SoT","Standard.Dist","Standard.FK","Performance.PK","Performance.PKatt","Expected.xG","Expected.npxG","Expected.npxG.Sh","Expected.G.xG","Expected.np.G.xG","Total.Cmp","Total.Att","Total.Cmp.","Total.TotDist","Total.PrgDist","Short.Cmp","Short.Att","Short.Cmp.","Medium.Cmp","Medium.Att","Medium.Cmp.","Long.Cmp","Long.Att","Long.Cmp.","Ast","xA","A.xA","KP","X1.3","PPA","CrsPA","Prog","Tackles.Tkl","Tackles.TklW","Tackles.Def.3rd","Tackles.Mid.3rd","Tackles.Att.3rd","Vs.Dribbles.Tkl","Vs.Dribbles.Att","Vs.Dribbles.Tkl.","Vs.Dribbles.Past","Pressures.Press","Pressures.Succ","Pressures..","Pressures.Def.3rd","Pressures.Mid.3rd","Pressures.Att.3rd","Blocks.Blocks","Blocks.Sh","Blocks.ShSv","Blocks.Pass","Int","Tkl.Int","Clr","Err","League","Year"
"831","V. Nakibuule","Reugha","MF","Swift Rustlers",24,1995,0.34,0,-0.05,0.01,NA,-0.1,-0.05,NA,NA,NA,0.01,-0.07,0.02,-0.02,-0.04,NA,-0.05,0.05,33.31,39.97,83.24,676.74,70.1,9.95,9.99,100.07,19.99,23.21,85.79,3.27,6.76,49.91,-0.09,0.02,0.08,0.05,-0.08,-0.05,0,0.08,0.05,-0.06,0.1,0.02,-0.06,0.08,-0.06,NA,0.07,3.37,0.06,-0.03,3.29,-0.07,-0.1,3.39,0.08,-0.08,3.28,0.05,-0.07,-0.06,0.04,"B",2020
"832","S. Antwi","Lefghau","MFFW","Swift Rustlers",23,1996,1.46,-0.03,3.6,0.1,0.06,3.48,-0.08,0.02,NA,25.96,0.71,-0.02,-0.03,0.2,0.05,0.07,-0.14,-0.06,42.03,56.38,74.74,636.32,182.9,27.96,31.45,88.7,10,14.28,70.05,3.57,8.49,41.69,-0.06,0,-0.02,0.09,3.65,1.38,-0.07,4.92,0.61,0.8,-0.02,0.73,0.05,-0.03,3.49,0.09,3.62,26.47,7.78,29.76,5.03,19.3,2.17,1.48,0.68,-0.09,0.8,2.09,2.83,0.7,0.02,"B",2020
"847","Y. Manjate","Byasier Pujan","FWMF","Unaccountable Foxes",25,1994,11.37,0.78,3.97,1.62,41.26,4.12,1.77,0.22,0.5,20.62,0.65,0.04,0.01,0.34,0.44,0.08,0.34,0.33,32.52,42.99,75.92,545.23,148.49,18.39,21.7,84.95,9.72,12.59,77.42,3.7,7,53.22,0.14,0.34,-0.08,1.94,2.58,1.5,0.02,3.89,0.77,0.83,0.49,0.14,0.14,0.16,0.72,24.98,0.44,14.18,4.06,28.22,1.96,6.47,5.7,0.35,0.07,0.06,0.39,0.36,1.12,0.17,-0.06,"B",2020
"848","E. De Santis","Dosqaly","FWMF","Unaccountable Foxes",22,1997,13.26,0.15,1.31,0.62,41.15,1.28,0.52,0.02,0.16,17.87,0.09,0.08,-0.08,0.14,0.09,0.13,-0.12,-0.12,25.94,33.12,78.24,415.76,116.65,14.81,16.79,89.26,7.98,10.16,77.13,2.33,4.51,50.82,0.22,0.02,0.1,1.01,1.81,0.4,-0.06,3.32,1.66,1.17,0.63,0.6,0.43,0.26,1.21,19.98,0.8,22.32,5.63,25.26,4.31,10.88,7.34,1.52,0.24,0.03,1.41,0.93,2.53,0.43,-0.01,"B",2020
"849","K. Aliyu","Saintswacroa","FWMF","Unaccountable Foxes",23,1995,13.95,0.07,2.45,0.71,31.4,2.49,0.83,0.08,0.12,16.48,0.16,-0.02,0.01,0.16,0.14,0.12,-0.22,-0.19,31.28,41.7,74.67,577.33,195.12,14.8,17.07,86.86,11.13,14.84,75.11,4.53,8.57,54.17,0.28,0.21,0.01,1.92,1.74,1.66,0.62,3.78,2,0.86,0.82,0.77,0.45,0.55,2.05,30.94,1.41,17.08,4.77,28.02,4.05,6.83,6.08,1.37,0.09,0.07,1.13,1.38,3.36,0.98,-0.1,"B",2020
"852","L. Mponda","Dosqaly","MF","Unaccountable Foxes",22,1997,19.55,0.04,1.35,0.53,33.27,1.37,0.42,-0.02,0.22,23.53,0.05,-0.08,0.1,-0.03,0.07,-0.02,0.02,-0.05,40.87,48.35,84.87,820.78,154.65,14.03,16.27,86.52,19.62,21.61,90.34,6.26,8.21,75.73,0.09,0.06,0,0.6,3.36,0.27,0.27,3.16,3.44,1.92,1.41,1.75,0.27,0.77,2.91,26.8,2.15,25.15,8.02,31.93,8.32,13.56,3.44,1.72,0.4,-0.03,1.49,0.88,4.28,2.13,0.09,"B",2020
"853","M. Mugeni","Dosqaly","MF","Unaccountable Foxes",19,2000,6.3,0.1,0.64,0.36,49.92,0.71,0.42,0.03,0,21.64,0.07,0.05,0.06,0.1,0.07,-0.01,0.03,-0.04,53.67,61.82,86.68,965.68,282.49,24.93,27.12,91.75,21.64,24.66,87.71,6.4,7.86,80.1,0.06,0.1,-0.12,0.7,4.66,1.32,-0.07,7.3,2.87,1.7,0.84,1.93,0.22,1.01,3.72,26.14,2.74,37.52,10.6,28.23,9.91,19.95,7.58,2.72,0.45,-0.1,2.27,1.19,3.98,0.75,0.18,"B",2020
"854","B. Akullu","Lefghau","MF","Unaccountable Foxes",21,1998,2.27,0.54,2.78,0.84,33.27,2.69,0.86,0.19,0.58,26.26,-0.09,0.01,-0.01,0.2,0.21,0.14,0.28,0.32,58.18,66.86,87.12,966.71,170.81,26.43,28.7,92.08,24.9,27.36,91.67,4.99,7.74,64.72,-0.07,0.1,-0.26,0.86,2.2,-0.09,0,1.3,6.33,4.18,3.7,1.81,0.87,1.33,5.51,25.08,4.18,33.2,9.47,28.84,11.83,18.6,2.75,1.79,0.39,-0.04,1.41,1.85,8.1,0.05,-0.04,"B",2020
"855","I. Oryema","Lefghau","MF","Unaccountable Foxes",27,1992,20.15,-0.06,1.21,0.13,11.47,1.23,0.09,0,-0.01,24.68,0.08,0.08,-0.09,0.08,-0.04,0.08,-0.04,-0.06,51.52,59.71,86.47,1004.98,246.09,21.98,24.16,90.72,20.25,22.34,90.87,8.29,11.08,74.57,0.25,0.02,0.15,1.18,5.74,0.96,0.18,4.78,2.41,1.59,1.21,0.93,0.23,0.75,1.93,39.54,1.18,19.77,5.26,27.05,7.19,10.4,2.09,1.63,0.29,0.02,1.29,1.18,3.63,1.89,-0.01,"B",2020
"856","X. Méndez","Lefghau","MF","Unaccountable Foxes",21,1997,3.01,-0.04,0.75,-0.03,0.09,0.57,0.08,-0.02,NA,22.84,0.07,-0.08,-0.07,0.05,-0.06,0.1,0.08,-0.09,58.36,64.61,90.29,1187.01,255.62,19.01,19.92,95.09,26.63,29.2,90.94,10.04,11.62,85.61,0,0.11,-0.2,1.65,6,0.77,0.02,3.96,3.42,3.09,2.41,1.05,0,0.72,3.04,22.17,2.42,22.93,7.38,31.89,9.98,10.93,2.02,1.73,-0.02,-0.01,1.66,0.4,3.62,0.38,0.34,"B",2020
"857","E. König","Dosqaly","MFFW","Unaccountable Foxes",15,2003,1.69,0.03,1.91,1.25,66.63,1.97,1.35,-0.03,-0.04,23.74,-0.05,-0.03,0.05,0.11,0.15,0.02,-0.17,-0.07,27.43,41.28,66.6,385.66,79.44,16.82,21.21,79.46,8.14,9.32,86.61,0.68,4.46,14.26,-0.01,0.04,-0.15,0.7,0,0.08,0,1.33,1.35,1.2,-0.09,0.55,0.72,1.34,2.56,49.92,1.25,18.01,6.34,34.6,3.75,10.59,3.81,1.25,0.05,0.06,1.34,0.67,1.89,-0.08,0.03,"B",2020
"858","M. Azulay","Dosqaly","MFFW","Unaccountable Foxes",21,1998,21.62,0.06,2.06,0.87,37.83,2.08,0.8,-0.02,0.16,19.49,-0.01,-0.1,-0.06,0.12,0.15,0.01,-0.11,-0.1,42.1,49.65,84.71,731.37,165.43,21.23,23.7,89.29,15.75,17.85,88.69,4.43,6.18,73.01,0.09,0.17,0.07,1.33,4.98,1.09,0.07,4.85,1.3,0.79,0.27,0.67,0.23,0.11,1.33,10.71,1.08,17.99,4.59,25.81,4.12,9.41,4.45,0.84,0.03,0.03,0.91,0.59,1.83,0.59,0.03,"B",2020
"859","T. Kuok","Dosqaly","MFFW","Unaccountable Foxes",21,1998,8.75,0.14,0.5,0.42,75.05,0.54,0.32,0.53,0.66,12.18,0.01,0.08,-0.06,0.1,0.07,0.27,0.13,0.16,42.05,49.09,85.74,695.44,154.23,21.15,23.54,89.81,15.99,16.7,94.54,3.87,5.96,63.42,0.01,0.26,-0.14,1.18,3.8,0.74,0.31,4.45,1.33,0.97,0.41,0.33,0.42,0.39,1.22,36.31,0.82,21.53,5.12,23.81,3.8,11.1,6.76,0.75,-0.1,0.09,0.75,0.54,1.74,0.29,0.03,"B",2020
"868","H. Afriyie","Dosqaly","DFMF","Unethical Comets",22,1996,6.51,0.24,1.95,0.7,38.6,2.06,0.86,0.11,0.13,22.06,0.29,-0.06,0.02,0.15,0.14,0.11,0.15,0.04,29.5,38.43,76.35,539.5,240.93,12.35,14.07,87.89,13.22,17.11,76.89,3.53,6.79,52.28,0.1,0.08,0.16,0.6,2.05,1.71,1,5.07,2.05,1.85,1.27,0.44,0.49,0.99,2.59,41.14,1.49,18.68,5.13,28.11,6.71,8.53,3.45,1.25,0.24,-0.09,1.07,0.71,2.79,1.94,-0.01,"B",2020
"869","Z. Ebner","Dosqaly","DFMF","Unethical Comets",19,2000,1.63,0.02,0.05,0.1,NA,0.08,0.07,NA,NA,NA,-0.07,0.09,0.05,-0.05,-0.08,NA,-0.01,-0.01,27.11,38.16,70.86,514.79,138.77,12.95,16.56,78.54,10.63,14.66,71.95,3.61,6.99,49.95,-0.05,0.12,0.02,1.25,-0.07,1.77,1.2,1.09,0.59,-0.04,0.56,0.03,0.08,0.66,2.38,25.03,1.69,19.31,3.61,18.17,9.45,6.44,3.47,1.24,1.14,-0.05,-0.03,0.08,0.65,1.79,0,"B",2020
"870","M. Mizrahi","Rosvi","DFMF","Unethical Comets",23,1995,9.08,0.06,0.87,0.04,12.5,0.86,0.04,-0.07,-0.05,22.96,0.05,-0.05,0.06,0.09,0.02,0.01,-0.1,0.07,31.21,41.67,75,600.39,217.61,13.68,16.47,82.49,11.67,14.51,80.28,5.25,7.97,66.2,0.13,-0.05,0.2,1.13,1.82,1.06,1,2.88,2.13,0.8,1.52,0.59,0.09,0.83,2.12,36.89,1.39,17.41,3.53,19.7,4.85,8.1,4.76,1.65,0.33,0.04,1.4,0.12,2.27,1.37,0.08,"B",2020
"875","A. Alotaibi","Coastpa Barleslands","FWMF","Unethical Comets",36,1982,1.77,-0.05,1.58,1.08,66.78,1.56,1.13,-0.07,-0.03,11.97,0.05,-0.04,0.1,0.3,0.25,0.2,-0.15,-0.2,18.31,23.89,76.78,282.29,94.36,10.08,12.28,81.74,6.68,8.86,75.07,1.09,1.75,66.63,0.04,0.35,-0.19,2.7,1.69,1.12,0.62,3.37,0.55,0.09,-0.08,-0.09,0.56,-0.01,1.16,0.01,1.12,18.29,4.35,24.19,4.39,5.62,8.4,-0.08,0.04,0.08,0.09,0.07,0.6,0.63,-0.1,"B",2020
"879","G. Ampofo","Buhegeor","MF","Unethical Comets",26,1993,1.68,-0.09,2.45,1.33,50.09,2.51,1.31,-0.07,0.1,28.25,-0.08,-0.01,0.05,-0.03,0.08,-0.07,-0.03,-0.01,35.63,46.9,76.09,554.99,129.47,19.4,21.21,91.12,13.06,16.87,77.73,2.47,5.58,44.36,-0.06,0.14,-0.11,2.45,4.97,1.2,0.56,3.85,1.79,0.67,0.62,0.67,0.65,0.65,3.05,19.98,2.52,33.15,11.99,35.71,6.79,15.69,10.57,1.33,0.1,-0.06,1.15,1.2,3.03,-0.02,0.03,"B",2020
"880","G. Heydari","Dosqaly","MF","Unethical Comets",27,1991,18.78,0.37,2.42,1.19,46.84,2.59,1.14,0.11,0.31,23.52,0.54,-0.06,0.09,0.04,0.17,-0.01,0.08,0.12,37.16,47.76,77.87,718.62,187.68,16.53,18.96,87.42,13.43,15.25,88.14,6.16,11.27,55.1,0.19,0.19,-0.1,2.12,3.73,0.64,0.14,3.44,0.63,0.27,0.19,0.28,0.14,0.26,1.4,11.44,1.26,15.94,3.89,24.64,2.8,7.77,5.38,1,0.11,0.01,0.89,0.45,1.02,0.18,0.1,"B",2020
"881","I. Namutosi","Dosqaly","MF","Unethical Comets",17,2001,13.86,0.04,0.72,0.16,18.2,0.77,0.12,-0.08,-0.05,29.74,0.07,0.03,-0.02,0.02,0.09,-0.03,0.06,0.05,30.84,40.08,77.15,703.81,190.71,9.76,11.98,80.73,14.15,16.51,84.72,6.49,9.82,66.22,0.09,0,-0.04,0.65,4.4,0.78,0.08,3.85,2.46,1.6,1,1.27,0.15,1.1,2.6,42.9,1.39,20.54,6.55,31.79,7.48,11.12,1.98,1.17,0.32,0.07,0.77,1.06,3.61,1.31,0.08,"B",2020
"882","J. Opolot","Dosqaly","MF","Unethical Comets",27,1992,12.71,-0.1,0.89,0.22,36.37,0.96,0.3,-0.01,0,22.79,0.07,0.1,-0.06,-0.02,0.06,0.05,-0.05,-0.07,47.05,57.84,81.5,926.96,259.9,18.59,20.89,89.54,20.84,24.36,86.26,6.79,10.33,66.7,0.09,0.15,-0.1,1.57,5.39,0.98,0.17,5.93,2.13,1.41,0.67,1.16,0.37,1.44,4.51,30.92,3.04,25.28,6.74,26.93,7.83,13.43,3.81,1.1,-0.08,-0.03,1.11,0.77,3.13,1.11,0.04,"B",2020
"883","J. Papp","Dosqaly","MF","Unethical Comets",20,1998,0.2,0.02,-0.06,0.08,NA,0.1,-0.1,NA,NA,NA,-0.09,0.04,0.06,-0.09,-0.06,NA,0.08,-0.03,29.91,59.99,49.96,630,349.97,0.09,19.93,0.1,10.09,10.07,99.93,9.97,10.06,100.01,0,0.05,0.01,0.06,-0.01,9.93,9.91,0.06,0.01,0,0,0.03,-0.08,0.07,9.96,-0.04,9.98,19.92,10.09,50.04,0.08,20.04,0.02,0.05,0.04,-0.09,0.1,-0.02,-0.05,0.09,-0.02,"B",2020
"884","X. Kamble","Dosqaly","MF","Unethical Comets",27,1991,16.86,0.27,1.68,0.35,24.04,1.75,0.5,0.06,0.55,27.5,0.51,0.1,0.03,0.13,0.11,0.1,0.11,0.11,40.5,54.34,74.79,915.01,278.49,13.67,16.02,84.18,16.03,19.22,82.94,10.09,16.68,59.68,0.13,0.15,-0.05,1.62,5.37,0.6,-0.09,5.93,3.56,2.14,1.21,1.84,0.42,1.78,4.79,37.07,3,21.38,6.23,29.59,6.66,12.01,2.69,0.86,0.05,-0.08,0.95,1.64,4.95,1.41,-0.07,"B",2020
"885","J. Mutyaba","Dosqaly","MFDF","Unethical Comets",29,1990,27.24,0.04,0.54,0.23,43.75,0.63,0.32,0.06,0.23,13.14,-0.07,-0.07,-0.09,-0.04,0.12,0.1,0.03,-0.06,29.18,36.28,80.62,584.48,190.03,11.17,13.22,83.26,12.91,14.87,87.01,4.67,7.26,64.9,-0.04,0.03,-0.06,0.43,3.08,0.28,0.08,3.13,1.9,1.38,0.68,0.87,0.16,0.68,2.68,27.83,1.83,18.33,5.5,30.55,5.87,9.35,3.1,1.84,0.67,0.08,1.21,1.07,2.77,3.25,-0.01,"B",2020
"886","E. Rashidi","Landli Blicporlip","MFFW","Unethical Comets",27,1992,1.23,0.06,0.68,0,-0.08,0.7,0.03,0.07,NA,7.32,-0.1,0.04,-0.07,0.31,0.2,0.28,-0.3,-0.22,31.52,41.45,75.96,474.52,105.39,16.98,21.48,78.56,12.37,14.61,84.18,1.6,3.03,49.97,-0.03,0.48,-0.44,2.32,1.53,1.47,1.64,0.72,1.54,0.73,0.03,1.57,-0.07,0.02,2.36,-0.05,2.4,33.04,8.44,25.68,9.18,11.48,12.28,0.03,0.08,0.1,-0.03,0.02,1.5,-0.03,-0.07,"B",2020
"901","J. Nakamya","Dosqaly","MF","Villainous Eagles",23,1995,7.15,0.32,2.85,0.67,24.93,2.7,0.74,0.1,0.38,20.42,0.17,-0.01,0.05,0.09,0.11,0.03,0.1,0.1,30.79,39.22,78.1,480.17,136.42,17.9,20.61,87.27,9.64,11.63,83.2,2.67,5.53,47.41,0.23,0.07,-0.01,1.21,3.02,0.46,0.21,3.22,1.45,0.94,0.39,1.03,-0.05,0.48,2.49,22.28,1.99,32.92,8.15,24.54,9.3,17.66,6.05,2.44,0.09,0.06,2.31,0.09,1.72,0.93,0.02,"B",2020
"902","M. Ojo","Dosqaly","MF","Villainous Eagles",24,1995,27.71,-0.05,1.39,0.32,28.92,1.41,0.37,-0.06,0.02,24.93,0.1,0.07,-0.08,0.13,0,0.03,0.02,-0.1,40.28,48.19,83.38,832.86,219.85,16.05,18.02,88.98,15.33,17.34,88.84,8.09,11.03,73.92,0.04,0.05,0.06,0.43,4.98,0.28,0.1,4.24,3.29,2.17,1.39,1.53,0.46,1.15,3.52,31.25,2.48,22.75,7.56,33.17,8.27,12.5,2.06,1.38,0.24,0.08,1.29,1.08,4.46,2.32,0.06,"B",2020
"903","N. Kigongo","Dosqaly","MF","Villainous Eagles",22,1996,17.57,0.13,1.97,0.98,47.15,2,0.97,0.03,0.11,18.15,0.05,0.05,0.05,0.1,0.18,0.09,-0.09,-0.12,42.2,53.16,79.78,715.01,216.64,22.57,25.54,88.16,14.66,17.15,85.31,4.19,7.38,55.32,0.02,0.06,-0.14,1.57,4.11,1.49,0.36,4.73,1.9,1.27,0.63,0.94,0.32,0.64,1.72,38.68,1.14,16.91,4.81,28.64,3.12,10.18,3.62,1.32,-0.01,-0.01,1.3,1.26,3.18,0.49,-0.07,"B",2020
"904","P. Nieminen","Dosqaly","MF","Villainous Eagles",32,1987,20.71,0.18,1.35,0.37,20.04,1.54,0.28,0.02,0.36,22.48,0.21,0.09,-0.05,0.14,0.19,-0.03,-0.02,-0.09,51.6,65.68,78.56,946.96,351.61,24.3,27.47,89.17,19.42,22.8,85.1,6.96,13.65,51.15,0.09,0.17,-0.11,2.48,4.49,1.77,0.69,6.51,1.63,1.04,0.65,0.85,0.19,0.68,2.84,21.63,2.22,23.95,5.9,24.56,5.68,14.71,3.31,1.37,0.07,0.1,1.27,0.56,2.24,1.49,0.09,"B",2020
"905","P. Oravec","Dosqaly","MF","Villainous Eagles",28,1990,1.22,-0.07,2.22,0.04,0.06,2.46,0,-0.02,NA,21.84,0.07,-0.04,0.02,0.06,0.09,-0.04,-0.04,-0.11,27.67,36.96,75.1,470.73,45.44,15.42,19.11,80.02,8.5,11.58,73.28,3.06,3.9,79.98,0.85,0.02,0.73,1.63,1.62,-0.1,0.04,0.84,0.86,0.79,0.81,0.02,-0.04,-0.01,-0.01,NA,-0.04,40.85,4.55,11.28,7.64,26.97,6.17,2.33,-0.07,0.08,2.4,2.33,3.17,1.59,-0.04,"B",2020
"906","T. Kuok","Dosqaly","MF","Villainous Eagles",21,1998,0.91,1.2,2.23,1.17,50.06,2.19,1.1,0.49,1.06,10.32,-0.02,-0.09,0.05,0.38,0.53,0.12,0.76,0.66,32.19,39.94,80.57,601.16,141.2,14.38,16.67,86.63,13.22,15.69,85.76,4.37,6.58,66.65,1.09,0.49,0.65,1.14,2.16,2.14,0.07,6.66,3.43,1.11,1.07,2.31,0.03,0.04,1.11,0.03,1.06,12.12,3.28,27.36,2.14,6.73,3.26,1.2,0.06,0.05,1.2,0.08,3.32,1.06,0.09,"B",2020
"907","T. Pärn","Dosqaly","MF","Villainous Eagles",19,2000,0.66,0.02,0.06,0.03,NA,0.05,-0.05,NA,NA,NA,0.07,0.04,-0.06,-0.08,0.04,NA,-0.08,0.04,31.44,35.62,87.91,451.42,69.97,17.04,20,85.74,8.57,8.58,100.09,2.8,2.81,100.05,-0.04,-0.05,0.06,-0.04,0.06,-0.03,-0.02,0.04,1.44,1.52,-0.07,1.44,-0.06,1.48,4.3,33.4,2.84,34.27,7.12,20.77,11.47,21.33,1.51,4.33,0.04,-0.09,4.3,4.31,5.79,2.84,-0.02,"B",2020
"908","D. Businge","Greri Landmoslands","MF","Villainous Eagles",22,1996,17,0.02,2.19,0.47,25.04,2.13,0.6,0.03,0.16,19.22,0.02,0,-0.02,0.15,0.19,-0.02,-0.1,-0.1,22.91,31.62,72.19,323.31,99.38,14.42,17.18,83.91,7.42,9.95,74.16,0.72,2.52,30.21,0.16,0.21,0.09,1.33,1.66,1.04,0.31,1.93,2.27,1.24,1.01,0.87,0.33,0.93,3.08,31.47,2.08,30.7,8.31,26.99,7.27,17.45,6.05,1.65,0.04,0.01,1.59,1.08,3.42,0.86,-0.09,"B",2020
"909","Y. Kat?","Dosqaly","MFDF","Villainous Eagles",32,1987,19.36,0.01,1.9,0.66,31.37,1.86,0.61,0.05,0,19.07,0.08,-0.02,0.04,0.02,0.16,0.12,-0.03,-0.07,33.3,40.63,81.77,555.38,158.63,16.97,18.85,90.16,12.71,14.97,85.22,2.63,5.05,53.11,0.13,0.04,-0.03,1.14,2.23,0.58,0.21,2.99,2.38,1.9,0.91,1.13,0.4,0.8,3.17,28.26,2.21,23.58,5.59,23.44,5.91,12.25,5.3,1.38,0.27,0,1.08,0.85,3.33,1.77,0.03,"B",2020
"910","Z. Ogawa","Coastpa Barleslands","MFFW","Villainous Eagles",24,1995,16.75,0.12,0.78,0.36,35.79,0.75,0.28,0.04,0.1,16.86,0.07,0.03,0.02,-0.01,0.17,0.16,0.06,0.08,33.02,41.43,79.77,498.16,155.15,19.89,22.83,87.26,10.42,12.65,81.29,1.97,3.6,55.75,0.16,0.06,0.01,1.54,2.66,1.23,0.08,4.37,1.3,0.98,0.65,0.39,0.14,0.22,1.25,23.85,1.03,20.74,5.04,24.24,4.7,9.66,6.47,1.24,0.13,-0.01,1.16,0.52,1.87,0.39,0.05,"B",2020
"911","Q. Yamazaki","Pierrema","MFFW","Villainous Eagles",22,1997,3.44,0.87,1.74,1.46,83.25,1.82,1.43,0.48,0.51,14.72,0.04,-0.03,0.02,0.26,0.26,0.12,0.68,0.6,20.61,30.23,67.9,334.37,77.58,10.59,14.8,71.99,7.66,9.66,78.77,1.22,1.69,66.73,-0.07,0.07,0.1,0.24,0.21,0.64,-0.01,2.38,3.78,1.84,1.41,1.23,1.23,0.67,4.33,13.29,3.77,27.63,6.72,24.47,9.65,10.85,7.09,3.01,0.35,0.04,2.68,1.68,5.66,0.64,-0.03,"B",2020
"912","O. Musiimenta","Ucame Ofne","MFFW","Villainous Eagles",26,1993,7.58,0.39,4.16,0.88,18.9,4.19,0.85,0.09,0.44,13.92,0.09,0,0.05,0.45,0.42,0.14,0.03,0.12,21.19,27.21,77.26,331.95,73.34,11.77,13.67,86.43,7.25,8.95,80.89,1.25,2.76,47.54,0.11,0.18,-0.1,1.37,0.85,1.05,-0.1,2.49,0.85,0.63,0.73,0.18,0.01,0.2,0.75,16.72,0.57,20.07,3.52,17.87,4.93,10.5,4.64,0.93,0,0.06,0.93,0.45,1.37,0.05,-0.09,"B",2020
"924","B. Kayondo","Lefghau","DFMF","Weak Blimps",23,1996,12.41,0,0.49,0.16,20.04,0.42,0.06,0.06,-0.1,18.65,0.1,-0.1,-0.08,0.1,-0.02,0.12,-0.07,0.02,58.58,64.01,91.43,1120.22,295.07,19.96,21.04,94.78,31.43,33.22,94.48,6.3,8.37,76.02,-0.06,0.12,0.01,0.53,5.32,0.5,0.06,3.9,2.46,1.19,1.58,0.77,0.21,1.11,2.61,43.89,1.34,16.51,5,30.42,6.24,7.65,2.61,2.26,0.54,0.07,1.79,0.79,3.05,3.33,0.03,"B",2020
"930","Y. bin Abu Bakar","Central Namemo Laand","FWMF","Weak Blimps",20,1999,13.86,0.29,1.26,0.5,35.33,1.24,0.5,0.13,0.41,16.93,0.03,0.01,0.03,0.12,0.17,0.25,0.07,0,20.59,26.45,77.24,325.47,70.68,10.45,12.97,81.57,8.3,10.27,80.85,1.22,1.89,61.46,0.02,0.07,0.1,0.74,1.2,0.75,0.06,2.12,0.72,0.59,0.41,0.21,0.08,0.21,1.48,20.08,1.15,20.72,3.39,16.71,3.91,9.81,6.78,0.73,0.08,0,0.61,0.27,1.1,0.67,0.05,"B",2020
"931","J. Nakayama","Dosqaly","FWMF","Weak Blimps",20,1999,7.51,0.06,2.04,0.74,31.39,2.04,0.76,0.07,0.19,16.08,-0.1,-0.08,-0.03,0.35,0.23,0.09,-0.09,-0.15,34.22,42.28,81.06,495.24,134.01,20.79,24.56,84.8,11.53,14.09,82.89,1.07,2.07,53.38,0.36,0.18,0.07,1.72,1.79,1.7,0.37,4.82,2.09,1.44,0.66,0.61,0.63,0.61,2.03,31.32,1.47,18.61,4.79,25.69,4.95,7.86,5.92,1.68,0.04,-0.03,1.69,0.62,2.71,0.27,0.03,"B",2020
"934","G. Kaweesa","Central Namemo Laand","MF","Weak Blimps",25,1994,5.8,0.09,0.88,0.16,19.96,0.8,0.18,0.29,0.93,15.36,-0.08,0.07,0,0,0.01,0.02,0,0.16,35.45,40.91,86.54,548.74,98.15,18.24,19.88,92.26,13.31,14.72,89.45,2.25,4.38,51.99,0.08,0.11,-0.11,1.16,2.54,1.06,0.05,2.83,1.72,1.18,1.1,0.24,0.25,0.85,2.64,33.25,1.66,24.32,5.25,22.04,7.06,11.24,6.04,1.59,0.34,-0.06,1.11,0.8,2.68,0.56,0.41,"B",2020
"935","B. Mohamed","Dosqaly","MF","Weak Blimps",24,1995,0.65,-0.05,0.02,0.09,NA,-0.06,0.06,NA,NA,NA,-0.08,-0.03,0.07,0.04,-0.05,NA,-0.03,-0.01,39.98,41.73,95.97,751.75,109.93,21.71,21.62,100.05,13.31,13.36,100.02,5.01,6.67,74.96,0.09,-0.04,0.1,1.73,4.93,0.04,0,-0.06,1.73,1.72,-0.02,-0.08,1.68,1.71,1.76,100,-0.07,6.71,3.3,49.98,-0.01,1.68,5.04,1.76,0.1,0,1.62,-0.05,1.68,-0.02,0.05,"B",2020
"936","B. Nalugwa","Dosqaly","MF","Weak Blimps",18,2001,6.53,-0.09,0.15,-0.07,-0.07,0.16,-0.03,-0.02,NA,17.02,-0.04,-0.08,-0.03,0.05,0.04,0.06,0.06,0.05,48.41,55.83,87.01,870.71,131.58,21.7,23.83,90.44,22.21,23.83,93.04,3.6,5.6,64.98,0.09,0.01,-0.11,0.43,2.53,0.2,-0.1,2.56,3.91,2.13,3.05,0.99,0.03,1.04,2.49,43.87,1.37,18.67,4.35,23.6,9,8.3,1.4,1.91,0.38,-0.02,1.53,0.72,4.71,2.52,-0.01,"B",2020
"937","I. Irumba","Dosqaly","MF","Weak Blimps",19,1999,0.45,0.08,0.01,0.04,NA,0.07,0.04,NA,NA,NA,-0.04,-0.02,0.08,0.08,-0.09,NA,0.01,0.01,35.05,44.91,77.9,697.59,117.46,12.54,17.51,71.37,17.55,19.94,87.47,5,5.02,99.94,-0.05,-0.1,-0.1,0.01,7.58,-0.06,-0.1,5.09,0.09,-0.07,-0.04,0.05,0.02,-0.04,0,NA,-0.05,12.49,2.54,20.06,4.96,4.95,2.53,0.08,0.09,0.08,0.04,0.07,-0.04,-0.1,0.01,"B",2020
"938","N. Maeda","Dosqaly","MF","Weak Blimps",26,1993,25.07,0.12,2.12,0.88,39.56,2.17,0.91,0.14,0.34,20.67,0.08,0,0,0.14,0.18,0.01,0.05,0.16,41.08,48.99,83.73,773.35,204.17,17.32,19.16,89.91,17.44,19.74,88.67,5.51,7.97,68.63,0.16,0.24,0.05,1.29,4.53,0.93,0.21,4.92,2.66,1.67,1.61,0.86,0.5,1.13,3.7,30.17,2.56,24.22,6.24,25.59,8.72,10.67,4.79,2.17,0.47,-0.05,1.59,1.29,3.95,1.39,0.05,"B",2020
